book,lex,sp,vs,vt,ctyp,ptyp,gloss
Leviticus,ה,art,,,,,the
Leviticus,פרכת,subs,,,,,curtain
Leviticus,אל,prep,,,,,to
Leviticus,פנה,subs,,,,,face
Leviticus,ה,art,,,,,the
Leviticus,כפרת,subs,,,,,cover
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,ארון,subs,,,,,ark
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,לא,nega,,,,NegP,not
Leviticus,מות,verb,qal,impf,,VP,die
Leviticus,כי,conj,,,xYq0,CP,that
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,ענן,subs,,,,,cloud
Leviticus,ראה,verb,nif,impf,,VP,see
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,כפרת,subs,,,,,cover
Leviticus,ב,prep,,,xYqX,PP,in
Leviticus,זאת,prde,,,,,this
Leviticus,בוא,verb,qal,impf,,VP,come
Leviticus,אהרן,nmpr,,,,PrNP,Aaron
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,ב,prep,,,Ellp,PP,in
Leviticus,פר,subs,,,,,young bull
Leviticus,בן,subs,,,,,son
Leviticus,בקר,subs,,,,,cattle
Leviticus,ל,prep,,,,,to
Leviticus,חטאת,subs,,,,,sin
Leviticus,ו,conj,,,Ellp,CP,and
Leviticus,איל,subs,,,,NP,"ram, despot"
Leviticus,ל,prep,,,,,to
Leviticus,עלה,subs,,,,,burnt-offering
Leviticus,כתנת,subs,,,xYq0,NP,tunic
Leviticus,בד,subs,,,,,"linen, part, stave"
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,לבשׁ,verb,qal,impf,,VP,clothe
Leviticus,ו,conj,,,WXYq,CP,and
Leviticus,מכנס,subs,,,,NP,drawer
Leviticus,בד,subs,,,,,"linen, part, stave"
Leviticus,היה,verb,qal,impf,,VP,be
Leviticus,על,prep,,,,PP,upon
Leviticus,בשׂר,subs,,,,,flesh
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,ב,prep,,,,PP,in
Leviticus,אבנט,subs,,,,,scarf
Leviticus,בד,subs,,,,,"linen, part, stave"
Leviticus,חגר,verb,qal,impf,,VP,gird
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,ב,prep,,,,PP,in
Leviticus,מצנפת,subs,,,,,turban
Leviticus,בד,subs,,,,,"linen, part, stave"
Leviticus,צנף,verb,qal,impf,,VP,wrap
Leviticus,בגד,subs,,,NmCl,NP,garment
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,הם,prps,,,,PPrP,they
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,רחץ,verb,qal,perf,,VP,wash
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,מים,subs,,,,,water
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,בשׂר,subs,,,,,flesh
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,לבשׁ,verb,qal,perf,,VP,clothe
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,מן,prep,,,,PP,from
Leviticus,את,prep,,,,,together with
Leviticus,עדה,subs,,,,,gathering
Leviticus,בן,subs,,,,,son
Leviticus,ישׂראל,nmpr,,,,,Israel
Leviticus,לקח,verb,qal,impf,,VP,take
Leviticus,שׁנים,subs,,,,NP,two
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,עז,subs,,,,,goat
Leviticus,ל,prep,,,,,to
Leviticus,חטאת,subs,,,,,sin
Leviticus,ו,conj,,,,,and
Leviticus,איל,subs,,,,,"ram, despot"
Leviticus,אחד,subs,,,,,one
Leviticus,ל,prep,,,,,to
Leviticus,עלה,subs,,,,,burnt-offering
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,אהרן,nmpr,,,,PrNP,Aaron
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,פר,subs,,,,,young bull
Leviticus,ה,art,,,,,the
Leviticus,חטאת,subs,,,,,sin
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,ל,prep,,,,PP,to
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,כפר,verb,piel,perf,,VP,cover
Leviticus,בעד,subs,,,,PP,distance
Leviticus,ו,conj,,,,,and
Leviticus,בעד,subs,,,,,distance
Leviticus,בית,subs,,,,,house
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,לקח,verb,qal,perf,,VP,take
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,שׁנים,subs,,,,,two
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,עמד,verb,hif,perf,,VP,stand
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,פתח,subs,,,,NP,opening
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,נתן,verb,qal,perf,,VP,give
Leviticus,אהרן,nmpr,,,,PrNP,Aaron
Leviticus,על,prep,,,,PP,upon
Leviticus,שׁנים,subs,,,,,two
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,גורל,subs,,,,NP,lot
Leviticus,גורל,subs,,,NmCl,NP,lot
Leviticus,אחד,subs,,,,,one
Leviticus,ל,prep,,,,PP,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,NmCl,CP,and
Leviticus,גורל,subs,,,,NP,lot
Leviticus,אחד,subs,,,,,one
Leviticus,ל,prep,,,,PP,to
Leviticus,עזאזל,nmpr,,,,,Azazel
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,אהרן,nmpr,,,,PrNP,Aaron
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,אשׁר,conj,,,xQtX,CP,<relative>
Leviticus,עלה,verb,qal,perf,,VP,ascend
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,NP,the
Leviticus,גורל,subs,,,,,lot
Leviticus,ל,prep,,,,,to
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,עשׂה,verb,qal,perf,,VP,make
Leviticus,חטאת,subs,,,,NP,sin
Leviticus,ו,conj,,,WXYq,CP,and
Leviticus,ה,art,,,,NP,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,אשׁר,conj,,,xQtX,CP,<relative>
Leviticus,עלה,verb,qal,perf,,VP,ascend
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,NP,the
Leviticus,גורל,subs,,,,,lot
Leviticus,ל,prep,,,,,to
Leviticus,עזאזל,nmpr,,,,,Azazel
Leviticus,עמד,verb,hof,impf,WXYq,VP,stand
Leviticus,חי,adjv,,,,AdjP,alive
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ל,prep,,,InfC,VP,to
Leviticus,כפר,verb,piel,infc,,,cover
Leviticus,על,prep,,,,PP,upon
Leviticus,ל,prep,,,InfC,VP,to
Leviticus,שׁלח,verb,piel,infc,,,send
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ל,prep,,,,PP,to
Leviticus,עזאזל,nmpr,,,,,Azazel
Leviticus,ה,art,,,,AdvP,the
Leviticus,מדבר,subs,,,,,desert
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,אהרן,nmpr,,,,PrNP,Aaron
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,פר,subs,,,,,young bull
Leviticus,ה,art,,,,,the
Leviticus,חטאת,subs,,,,,sin
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,ל,prep,,,,PP,to
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,כפר,verb,piel,perf,,VP,cover
Leviticus,בעד,subs,,,,PP,distance
Leviticus,ו,conj,,,,,and
Leviticus,בעד,subs,,,,,distance
Leviticus,בית,subs,,,,,house
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁחט,verb,qal,perf,,VP,slaughter
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,פר,subs,,,,,young bull
Leviticus,ה,art,,,,,the
Leviticus,חטאת,subs,,,,,sin
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,ל,prep,,,,PP,to
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,לקח,verb,qal,perf,,VP,take
Leviticus,מלא,subs,,,,NP,fullness
Leviticus,ה,art,,,,,the
Leviticus,מחתה,subs,,,,,fire holder
Leviticus,גחל,subs,,,,,charcoals
Leviticus,אשׁ,subs,,,,,fire
Leviticus,מן,prep,,,,PP,from
Leviticus,על,prep,,,,,upon
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,מן,prep,,,,,from
Leviticus,ל,prep,,,,,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,Ellp,CP,and
Leviticus,מלא,subs,,,,NP,fullness
Leviticus,חפן,subs,,,,,hollow
Leviticus,קטרת,subs,,,,,smoke of sacrifice
Leviticus,סם,subs,,,,,perfume
Leviticus,דק,adjv,,,,,thin
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,בוא,verb,hif,perf,,VP,come
Leviticus,מן,prep,,,,PP,from
Leviticus,בית,subs,,,,,house
Leviticus,ל,prep,,,,,to
Leviticus,ה,art,,,,,the
Leviticus,פרכת,subs,,,,,curtain
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נתן,verb,qal,perf,,VP,give
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,קטרת,subs,,,,,smoke of sacrifice
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,אשׁ,subs,,,,,fire
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,כסה,verb,piel,perf,,VP,cover
Leviticus,ענן,subs,,,,NP,cloud
Leviticus,ה,art,,,,,the
Leviticus,קטרת,subs,,,,,smoke of sacrifice
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,כפרת,subs,,,,,cover
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,עדות,subs,,,,,reminder
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,לא,nega,,,,NegP,not
Leviticus,מות,verb,qal,impf,,VP,die
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,לקח,verb,qal,perf,,VP,take
Leviticus,מן,prep,,,,PP,from
Leviticus,דם,subs,,,,,blood
Leviticus,ה,art,,,,,the
Leviticus,פר,subs,,,,,young bull
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נזה,verb,hif,perf,,VP,spatter
Leviticus,ב,prep,,,,PP,in
Leviticus,אצבע,subs,,,,,finger
Leviticus,על,prep,,,,PP,upon
Leviticus,פנה,subs,,,,,face
Leviticus,ה,art,,,,,the
Leviticus,כפרת,subs,,,,,cover
Leviticus,קדם,subs,,,,AdvP,front
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,ה,art,,,,,the
Leviticus,כפרת,subs,,,,,cover
Leviticus,נזה,verb,hif,impf,,VP,spatter
Leviticus,שׁבע,subs,,,,NP,seven
Leviticus,פעם,subs,,,,,foot
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,דם,subs,,,,,blood
Leviticus,ב,prep,,,,PP,in
Leviticus,אצבע,subs,,,,,finger
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁחט,verb,qal,perf,,VP,slaughter
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ה,art,,,,,the
Leviticus,חטאת,subs,,,,,sin
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,ל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,עם,subs,,,,,people
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,בוא,verb,hif,perf,,VP,come
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,דם,subs,,,,,blood
Leviticus,אל,prep,,,,PP,to
Leviticus,מן,prep,,,,,from
Leviticus,בית,subs,,,,,house
Leviticus,ל,prep,,,,,to
Leviticus,ה,art,,,,,the
Leviticus,פרכת,subs,,,,,curtain
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,עשׂה,verb,qal,perf,,VP,make
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,דם,subs,,,,,blood
Leviticus,כ,prep,,,xQt0,CP,as
Leviticus,אשׁר,conj,,,,,<relative>
Leviticus,עשׂה,verb,qal,perf,,VP,make
Leviticus,ל,prep,,,,PP,to
Leviticus,דם,subs,,,,,blood
Leviticus,ה,art,,,,,the
Leviticus,פר,subs,,,,,young bull
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נזה,verb,hif,perf,,VP,spatter
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,כפרת,subs,,,,,cover
Leviticus,ו,conj,,,Ellp,CP,and
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,ה,art,,,,,the
Leviticus,כפרת,subs,,,,,cover
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,כפר,verb,piel,perf,,VP,cover
Leviticus,על,prep,,,,PP,upon
Leviticus,ה,art,,,,,the
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,מן,prep,,,,PP,from
Leviticus,טמאה,subs,,,,,uncleanness
Leviticus,בן,subs,,,,,son
Leviticus,ישׂראל,nmpr,,,,,Israel
Leviticus,ו,conj,,,,,and
Leviticus,מן,prep,,,,,from
Leviticus,פשׁע,subs,,,,,rebellion
Leviticus,ל,prep,,,,,to
Leviticus,כל,subs,,,,,whole
Leviticus,חטאת,subs,,,,,sin
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,כן,advb,,,,AdvP,thus
Leviticus,עשׂה,verb,qal,impf,,VP,make
Leviticus,ל,prep,,,,PP,to
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,ה,art,,,Ptcp,CP,the
Leviticus,שׁכן,verb,qal,ptca,,VP,dwell
Leviticus,את,prep,,,,PP,together with
Leviticus,ב,prep,,,,PP,in
Leviticus,תוך,subs,,,,,midst
Leviticus,טמאה,subs,,,,,uncleanness
Leviticus,ו,conj,,,WXYq,CP,and
Leviticus,כל,subs,,,,NP,whole
Leviticus,אדם,subs,,,,,"human, mankind"
Leviticus,לא,nega,,,,NegP,not
Leviticus,היה,verb,qal,impf,,VP,be
Leviticus,ב,prep,,,,PP,in
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,ב,prep,,,InfC,VP,in
Leviticus,בוא,verb,qal,infc,,,come
Leviticus,ל,prep,,,InfC,VP,to
Leviticus,כפר,verb,piel,infc,,,cover
Leviticus,ב,prep,,,InfC,PP,in
Leviticus,ה,art,,,,,the
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,עד,prep,,,InfC,VP,unto
Leviticus,יצא,verb,qal,infc,,,go out
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,כפר,verb,piel,perf,,VP,cover
Leviticus,בעד,subs,,,,PP,distance
Leviticus,ו,conj,,,,,and
Leviticus,בעד,subs,,,,,distance
Leviticus,בית,subs,,,,,house
Leviticus,ו,conj,,,,,and
Leviticus,בעד,subs,,,,,distance
Leviticus,כל,subs,,,,,whole
Leviticus,קהל,subs,,,,,assembly
Leviticus,ישׂראל,nmpr,,,,,Israel
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,יצא,verb,qal,perf,,VP,go out
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,אשׁר,conj,,,NmCl,CP,<relative>
Leviticus,ל,prep,,,,PP,to
Leviticus,פנה,subs,,,,,face
Leviticus,יהוה,nmpr,,,,,YHWH
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,כפר,verb,piel,perf,,VP,cover
Leviticus,על,prep,,,,PP,upon
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,לקח,verb,qal,perf,,VP,take
Leviticus,מן,prep,,,,PP,from
Leviticus,דם,subs,,,,,blood
Leviticus,ה,art,,,,,the
Leviticus,פר,subs,,,,,young bull
Leviticus,ו,conj,,,,,and
Leviticus,מן,prep,,,,,from
Leviticus,דם,subs,,,,,blood
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נתן,verb,qal,perf,,VP,give
Leviticus,על,prep,,,,PP,upon
Leviticus,קרן,subs,,,,,horn
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,סביב,subs,,,,AdvP,surrounding
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נזה,verb,hif,perf,,VP,spatter
Leviticus,על,prep,,,,PP,upon
Leviticus,מן,prep,,,,PP,from
Leviticus,ה,art,,,,,the
Leviticus,דם,subs,,,,,blood
Leviticus,ב,prep,,,,PP,in
Leviticus,אצבע,subs,,,,,finger
Leviticus,שׁבע,subs,,,,NP,seven
Leviticus,פעם,subs,,,,,foot
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,טהר,verb,piel,perf,,VP,be clean
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קדשׁ,verb,piel,perf,,VP,be holy
Leviticus,מן,prep,,,,PP,from
Leviticus,טמאה,subs,,,,,uncleanness
Leviticus,בן,subs,,,,,son
Leviticus,ישׂראל,nmpr,,,,,Israel
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,כלה,verb,piel,perf,,VP,be complete
Leviticus,מן,prep,,,InfC,VP,from
Leviticus,כפר,verb,piel,infc,,,cover
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,קרב,verb,hif,perf,,VP,approach
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ה,art,,,,,the
Leviticus,חי,adjv,,,,,alive
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,סמך,verb,qal,perf,,VP,support
Leviticus,אהרן,nmpr,,,,PrNP,Aaron
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,שׁנים,subs,,,,,two
Leviticus,יד,subs,,,,,hand
Leviticus,על,prep,,,,PP,upon
Leviticus,ראשׁ,subs,,,,,head
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ה,art,,,,,the
Leviticus,חי,adjv,,,,,alive
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,ידה,verb,hit,perf,,VP,praise
Leviticus,על,prep,,,,PP,upon
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,כל,subs,,,,,whole
Leviticus,עון,subs,,,,,sin
Leviticus,בן,subs,,,,,son
Leviticus,ישׂראל,nmpr,,,,,Israel
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,כל,subs,,,,,whole
Leviticus,פשׁע,subs,,,,,rebellion
Leviticus,ל,prep,,,,,to
Leviticus,כל,subs,,,,,whole
Leviticus,חטאת,subs,,,,,sin
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נתן,verb,qal,perf,,VP,give
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,על,prep,,,,PP,upon
Leviticus,ראשׁ,subs,,,,,head
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁלח,verb,piel,perf,,VP,send
Leviticus,ב,prep,,,,PP,in
Leviticus,יד,subs,,,,,hand
Leviticus,אישׁ,subs,,,,,man
Leviticus,עתי,adjv,,,,,ready
Leviticus,ה,art,,,,AdvP,the
Leviticus,מדבר,subs,,,,,desert
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,נשׂא,verb,qal,perf,,VP,lift
Leviticus,ה,art,,,,NP,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,על,prep,,,,PP,upon
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,כל,subs,,,,,whole
Leviticus,עון,subs,,,,,sin
Leviticus,אל,prep,,,,PP,to
Leviticus,ארץ,subs,,,,,earth
Leviticus,גזרה,subs,,,,,dry land
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׁלח,verb,piel,perf,,VP,send
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,מדבר,subs,,,,,desert
Leviticus,ו,conj,,,WQtX,CP,and
Leviticus,בוא,verb,qal,perf,,VP,come
Leviticus,אהרן,nmpr,,,,PrNP,Aaron
Leviticus,אל,prep,,,,PP,to
Leviticus,אהל,subs,,,,,tent
Leviticus,מועד,subs,,,,,appointment
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,פשׁט,verb,qal,perf,,VP,strip off
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,בגד,subs,,,,,garment
Leviticus,ה,art,,,,,the
Leviticus,בד,subs,,,,,"linen, part, stave"
Leviticus,אשׁר,conj,,,xQt0,CP,<relative>
Leviticus,לבשׁ,verb,qal,perf,,VP,clothe
Leviticus,ב,prep,,,InfC,VP,in
Leviticus,בוא,verb,qal,infc,,,come
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,נוח,verb,hif,perf,,VP,settle
Leviticus,שׁם,advb,,,,AdvP,there
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,רחץ,verb,qal,perf,,VP,wash
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,בשׂר,subs,,,,,flesh
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,מים,subs,,,,,water
Leviticus,ב,prep,,,,PP,in
Leviticus,מקום,subs,,,,,place
Leviticus,קדושׁ,adjv,,,,,holy
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,לבשׁ,verb,qal,perf,,VP,clothe
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,בגד,subs,,,,,garment
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,יצא,verb,qal,perf,,VP,go out
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,עשׂה,verb,qal,perf,,VP,make
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,עלה,subs,,,,,burnt-offering
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,עלה,subs,,,,,burnt-offering
Leviticus,ה,art,,,,,the
Leviticus,עם,subs,,,,,people
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,כפר,verb,piel,perf,,VP,cover
Leviticus,בעד,subs,,,,PP,distance
Leviticus,ו,conj,,,,,and
Leviticus,בעד,subs,,,,,distance
Leviticus,ה,art,,,,,the
Leviticus,עם,subs,,,,,people
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,חלב,subs,,,,,fat
Leviticus,ה,art,,,,,the
Leviticus,חטאת,subs,,,,,sin
Leviticus,קטר,verb,hif,impf,,VP,smoke
Leviticus,ה,art,,,,AdvP,the
Leviticus,מזבח,subs,,,,,altar
Leviticus,ו,conj,,,WXYq,CP,and
Leviticus,ה,art,,,Ptcp,CP,the
Leviticus,שׁלח,verb,piel,ptca,,VP,send
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,ה,art,,,,,the
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ל,prep,,,,,to
Leviticus,עזאזל,nmpr,,,,,Azazel
Leviticus,כבס,verb,piel,impf,WXYq,VP,wash
Leviticus,בגד,subs,,,,NP,garment
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,רחץ,verb,qal,perf,,VP,wash
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,בשׂר,subs,,,,,flesh
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,מים,subs,,,,,water
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,אחר,subs,,,,PP,after
Leviticus,כן,advb,,,,,thus
Leviticus,בוא,verb,qal,impf,,VP,come
Leviticus,אל,prep,,,,PP,to
Leviticus,ה,art,,,,,the
Leviticus,מחנה,subs,,,,,camp
Leviticus,ו,conj,,,WxY0,CP,and
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,פר,subs,,,,,young bull
Leviticus,ה,art,,,,,the
Leviticus,חטאת,subs,,,,,sin
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,שׂעיר,subs,,,,,he-goat
Leviticus,ה,art,,,,,the
Leviticus,חטאת,subs,,,,,sin
Leviticus,אשׁר,conj,,,xQtX,CP,<relative>
Leviticus,בוא,verb,hof,perf,,VP,come
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,דם,subs,,,,,blood
Leviticus,ל,prep,,,InfC,VP,to
Leviticus,כפר,verb,piel,infc,,,cover
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,קדשׁ,subs,,,,,holiness
Leviticus,יצא,verb,hif,impf,WxY0,VP,go out
Leviticus,אל,prep,,,,PP,to
Leviticus,מן,prep,,,,,from
Leviticus,חוץ,subs,,,,,outside
Leviticus,ל,prep,,,,,to
Leviticus,ה,art,,,,,the
Leviticus,מחנה,subs,,,,,camp
Leviticus,ו,conj,,,WQt0,CP,and
Leviticus,שׂרף,verb,qal,perf,,VP,burn
Leviticus,ב,prep,,,,PP,in
Leviticus,ה,art,,,,,the
Leviticus,אשׁ,subs,,,,,fire
Leviticus,את,prep,,,,PP,<object marker>
Leviticus,עור,subs,,,,,skin
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,בשׂר,subs,,,,,flesh
Leviticus,ו,conj,,,,,and
Leviticus,את,prep,,,,,<object marker>
Leviticus,פרשׁ,subs,,,,,contents of stomach
Leviticus,ו,conj,,,WXYq,CP,and
